date,link,situation(day),situation(night),temperature(day),temperature(night),wind(day),wind(night)
20160215,http://www.tianqihoubao.com/lishi/xian/20160215.html,晴,晴,5℃,-4℃,西风≤3级,东北风≤3级
20160216,http://www.tianqihoubao.com/lishi/xian/20160216.html,晴,多云,8℃,-4℃,西南风≤3级,西南风≤3级
20160217,http://www.tianqihoubao.com/lishi/xian/20160217.html,晴,晴,10℃,-1℃,东北风≤3级,西风≤3级
20160218,http://www.tianqihoubao.com/lishi/xian/20160218.html,多云,多云,11℃,1℃,东北风≤3级,北风≤3级
20160219,http://www.tianqihoubao.com/lishi/xian/20160219.html,晴,霾,12℃,-1℃,西风≤3级,西北风3-4级
20160220,http://www.tianqihoubao.com/lishi/xian/20160220.html,晴,多云,8℃,-3℃,西北风≤3级,西北风≤3级
20160221,http://www.tianqihoubao.com/lishi/xian/20160221.html,小雨,阴,4℃,0℃,西南风≤3级,西南风≤3级
20160222,http://www.tianqihoubao.com/lishi/xian/20160222.html,晴,多云,10℃,0℃,东北风≤3级,东北风≤3级
20160223,http://www.tianqihoubao.com/lishi/xian/20160223.html,多云,阴,10℃,1℃,东北风≤3级,东北风≤3级
20160224,http://www.tianqihoubao.com/lishi/xian/20160224.html,多云,多云,10℃,0℃,东风≤3级,东北风≤3级
20160225,http://www.tianqihoubao.com/lishi/xian/20160225.html,多云,晴,15℃,1℃,东北风≤3级,西风≤3级
20160226,http://www.tianqihoubao.com/lishi/xian/20160226.html,晴,晴,15℃,4℃,西风≤3级,西风≤3级
20160227,http://www.tianqihoubao.com/lishi/xian/20160227.html,晴,多云,18℃,5℃,西风≤3级,西风≤3级
20160228,http://www.tianqihoubao.com/lishi/xian/20160228.html,晴,晴,17℃,3℃,西北风≤3级,东北风≤3级
20160229,http://www.tianqihoubao.com/lishi/xian/20160229.html,晴,多云,12℃,2℃,东北风≤3级,东北风≤3级
20160501,http://www.tianqihoubao.com/lishi/xian/20160501.html,多云,多云,30℃,20℃,东北风≤3级,东风≤3级
20160502,http://www.tianqihoubao.com/lishi/xian/20160502.html,晴,晴,27℃,13℃,北风≤3级,东北风≤3级
20160503,http://www.tianqihoubao.com/lishi/xian/20160503.html,晴,晴,26℃,16℃,东风≤3级,东北风≤3级
20160504,http://www.tianqihoubao.com/lishi/xian/20160504.html,多云,多云,32℃,20℃,东北风≤3级,东北风≤3级
20160505,http://www.tianqihoubao.com/lishi/xian/20160505.html,晴,晴,28℃,20℃,东北风3-4级,东风≤3级
20160506,http://www.tianqihoubao.com/lishi/xian/20160506.html,阴,阴,25℃,17℃,东风≤3级,东风≤3级
20160507,http://www.tianqihoubao.com/lishi/xian/20160507.html,小雨,小雨,22℃,11℃,西南风≤3级,东风≤3级
20160508,http://www.tianqihoubao.com/lishi/xian/20160508.html,多云,多云,21℃,14℃,东北风≤3级,东北风≤3级
20160509,http://www.tianqihoubao.com/lishi/xian/20160509.html,晴,晴,27℃,18℃,东北风≤3级,东北风≤3级
20160510,http://www.tianqihoubao.com/lishi/xian/20160510.html,晴,晴,32℃,18℃,东北风≤3级,东风≤3级
20160511,http://www.tianqihoubao.com/lishi/xian/20160511.html,晴,多云,34℃,21℃,东风≤3级,东风≤3级
20160512,http://www.tianqihoubao.com/lishi/xian/20160512.html,阴,霾,24℃,16℃,东风≤3级,西南风≤3级
20160513,http://www.tianqihoubao.com/lishi/xian/20160513.html,小雨,小到中雨,21℃,13℃,东北风≤3级,西南风≤3级
20160514,http://www.tianqihoubao.com/lishi/xian/20160514.html,中雨,阴,13℃,10℃,西南风≤3级,东北风≤3级
20160515,http://www.tianqihoubao.com/lishi/xian/20160515.html,晴,晴,24℃,12℃,东北风≤3级,东北风≤3级
20160516,http://www.tianqihoubao.com/lishi/xian/20160516.html,晴,多云,26℃,15℃,东北风≤3级,东风≤3级
20160517,http://www.tianqihoubao.com/lishi/xian/20160517.html,阴,阴,27℃,18℃,东风≤3级,东风≤3级
20160518,http://www.tianqihoubao.com/lishi/xian/20160518.html,多云,多云,28℃,19℃,东风≤3级,东风≤3级
20160519,http://www.tianqihoubao.com/lishi/xian/20160519.html,多云,阴,26℃,18℃,东风≤3级,东风≤3级
20160520,http://www.tianqihoubao.com/lishi/xian/20160520.html,多云,晴,26℃,18℃,东风≤3级,东风≤3级
20160521,http://www.tianqihoubao.com/lishi/xian/20160521.html,多云,多云,26℃,19℃,东风≤3级,东风≤3级
20160522,http://www.tianqihoubao.com/lishi/xian/20160522.html,阴,小雨,24℃,16℃,东风≤3级,东风≤3级
20160523,http://www.tianqihoubao.com/lishi/xian/20160523.html,阴,晴,24℃,15℃,东风≤3级,东风≤3级
20160524,http://www.tianqihoubao.com/lishi/xian/20160524.html,晴,阴,29℃,16℃,东风≤3级,西南风≤3级
20160525,http://www.tianqihoubao.com/lishi/xian/20160525.html,阴,小雨,21℃,13℃,东风≤3级,东风≤3级
20160526,http://www.tianqihoubao.com/lishi/xian/20160526.html,小雨,小雨,18℃,13℃,西南风≤3级,东风≤3级
20160527,http://www.tianqihoubao.com/lishi/xian/20160527.html,小雨,阴,17℃,13℃,东风≤3级,东风≤3级
20160528,http://www.tianqihoubao.com/lishi/xian/20160528.html,多云,晴,25℃,15℃,东风≤3级,东风≤3级
20160529,http://www.tianqihoubao.com/lishi/xian/20160529.html,晴,多云,28℃,18℃,东北风≤3级,东北风≤3级
20160530,http://www.tianqihoubao.com/lishi/xian/20160530.html,多云,小雨,29℃,21℃,东北风≤3级,东风≤3级
20160531,http://www.tianqihoubao.com/lishi/xian/20160531.html,小雨,小雨,26℃,22℃,东风≤3级,东风≤3级
20160401,http://www.tianqihoubao.com/lishi/xian/20160401.html,多云,多云,26℃,15℃,东北风≤3级,东风≤3级
20160402,http://www.tianqihoubao.com/lishi/xian/20160402.html,阴,小雨,27℃,14℃,东北风≤3级,东风≤3级
20160403,http://www.tianqihoubao.com/lishi/xian/20160403.html,小雨,小雨,18℃,11℃,东风≤3级,东风≤3级
20160404,http://www.tianqihoubao.com/lishi/xian/20160404.html,阴,小雨,14℃,11℃,东风≤3级,东风≤3级
20160405,http://www.tianqihoubao.com/lishi/xian/20160405.html,小雨,小雨,17℃,12℃,西南风≤3级,西南风≤3级
20161201,http://www.tianqihoubao.com/lishi/xian/20161201.html,晴,多云,13℃,1℃,东北风≤3级,东北风≤3级
20161202,http://www.tianqihoubao.com/lishi/xian/20161202.html,霾,霾,10℃,2℃,东北风≤3级,东北风≤3级
20161203,http://www.tianqihoubao.com/lishi/xian/20161203.html,霾,霾,13℃,0℃,东北风≤3级,东北风≤3级
20161204,http://www.tianqihoubao.com/lishi/xian/20161204.html,晴,晴,17℃,2℃,东北风≤3级,东北风≤3级
20161205,http://www.tianqihoubao.com/lishi/xian/20161205.html,晴,晴,14℃,0℃,东北风≤3级,东北风≤3级
20161206,http://www.tianqihoubao.com/lishi/xian/20161206.html,晴,晴,11℃,1℃,东北风≤3级,东北风≤3级
20161207,http://www.tianqihoubao.com/lishi/xian/20161207.html,多云,晴,12℃,2℃,东北风≤3级,东北风≤3级
20161208,http://www.tianqihoubao.com/lishi/xian/20161208.html,霾,霾,14℃,1℃,东北风≤3级,东北风≤3级
20161209,http://www.tianqihoubao.com/lishi/xian/20161209.html,霾,霾,9℃,1℃,东北风≤3级,东北风≤3级
20161210,http://www.tianqihoubao.com/lishi/xian/20161210.html,霾,霾,8℃,2℃,东风≤3级,东风≤3级
20161211,http://www.tianqihoubao.com/lishi/xian/20161211.html,霾,霾,8℃,2℃,东北风≤3级,东北风≤3级
20160406,http://www.tianqihoubao.com/lishi/xian/20160406.html,小雨,多云,18℃,11℃,东风≤3级,东风≤3级
20160407,http://www.tianqihoubao.com/lishi/xian/20160407.html,多云,多云,21℃,13℃,东北风≤3级,东北风≤3级
20160408,http://www.tianqihoubao.com/lishi/xian/20160408.html,多云,阴,21℃,11℃,东风≤3级,东风≤3级
20160409,http://www.tianqihoubao.com/lishi/xian/20160409.html,阴,阴,23℃,13℃,东北风≤3级,东风≤3级
20160410,http://www.tianqihoubao.com/lishi/xian/20160410.html,多云,阴,27℃,14℃,西南风≤3级,西南风≤3级
20160411,http://www.tianqihoubao.com/lishi/xian/20160411.html,小雨,多云,23℃,15℃,西南风≤3级,东北风≤3级
20160412,http://www.tianqihoubao.com/lishi/xian/20160412.html,多云,多云,25℃,15℃,东风≤3级,东风≤3级
20160413,http://www.tianqihoubao.com/lishi/xian/20160413.html,多云,阴,25℃,13℃,东风≤3级,东风≤3级
20161212,http://www.tianqihoubao.com/lishi/xian/20161212.html,多云,晴,9℃,2℃,东北风≤3级,东北风≤3级
20161213,http://www.tianqihoubao.com/lishi/xian/20161213.html,霾,霾,10℃,1℃,东风≤3级,东北风≤3级
20161214,http://www.tianqihoubao.com/lishi/xian/20161214.html,霾,霾,10℃,0℃,东北风≤3级,东北风≤3级
20160414,http://www.tianqihoubao.com/lishi/xian/20160414.html,阴,小到中雨,23℃,14℃,东风≤3级,东风≤3级
20161215,http://www.tianqihoubao.com/lishi/xian/20161215.html,霾,霾,10℃,-1℃,东北风≤3级,东北风≤3级
20161216,http://www.tianqihoubao.com/lishi/xian/20161216.html,霾,霾,10℃,-1℃,东北风≤3级,东北风≤3级
20161217,http://www.tianqihoubao.com/lishi/xian/20161217.html,霾,霾,11℃,0℃,东北风≤3级,东北风≤3级
20161218,http://www.tianqihoubao.com/lishi/xian/20161218.html,霾,霾,10℃,2℃,东北风≤3级,东北风≤3级
20161219,http://www.tianqihoubao.com/lishi/xian/20161219.html,霾,霾,10℃,2℃,东北风≤3级,东北风≤3级
20161220,http://www.tianqihoubao.com/lishi/xian/20161220.html,小雨,小雨,6℃,2℃,西南风≤3级,西南风≤3级
20161221,http://www.tianqihoubao.com/lishi/xian/20161221.html,阴,晴,8℃,-1℃,北风≤3级,北风≤3级
20161222,http://www.tianqihoubao.com/lishi/xian/20161222.html,晴,晴,11℃,-1℃,东北风≤3级,东北风≤3级
20161223,http://www.tianqihoubao.com/lishi/xian/20161223.html,多云,阴,9℃,0℃,东风≤3级,东风≤3级
20161224,http://www.tianqihoubao.com/lishi/xian/20161224.html,阴,雨夹雪,7℃,1℃,东风≤3级,东风≤3级
20160415,http://www.tianqihoubao.com/lishi/xian/20160415.html,小到中雨,阴,19℃,12℃,东风≤3级,东风≤3级
20160416,http://www.tianqihoubao.com/lishi/xian/20160416.html,多云,阴,21℃,9℃,东风≤3级,东风≤3级
20160417,http://www.tianqihoubao.com/lishi/xian/20160417.html,晴,晴,24℃,9℃,东风≤3级,东风≤3级
20160418,http://www.tianqihoubao.com/lishi/xian/20160418.html,晴,晴,26℃,12℃,东北风≤3级,东北风≤3级
20160419,http://www.tianqihoubao.com/lishi/xian/20160419.html,小雨,小雨,26℃,13℃,西南风≤3级,西南风≤3级
20160420,http://www.tianqihoubao.com/lishi/xian/20160420.html,多云,晴,28℃,13℃,东北风≤3级,东北风≤3级
20160421,http://www.tianqihoubao.com/lishi/xian/20160421.html,多云,多云,28℃,13℃,东北风≤3级,东风≤3级
20160422,http://www.tianqihoubao.com/lishi/xian/20160422.html,小雨,小雨,28℃,14℃,东风≤3级,东北风≤3级
20160423,http://www.tianqihoubao.com/lishi/xian/20160423.html,小雨,阴,22℃,15℃,东风≤3级,东风≤3级
20160424,http://www.tianqihoubao.com/lishi/xian/20160424.html,多云,多云,24℃,14℃,东风≤3级,东风≤3级
20161225,http://www.tianqihoubao.com/lishi/xian/20161225.html,雨夹雪,小雪,5℃,-1℃,南风≤3级,西南风≤3级
20161226,http://www.tianqihoubao.com/lishi/xian/20161226.html,多云,晴,7℃,-2℃,东北风≤3级,东北风≤3级
20161227,http://www.tianqihoubao.com/lishi/xian/20161227.html,晴,晴,7℃,-3℃,东北风≤3级,东北风≤3级
20161228,http://www.tianqihoubao.com/lishi/xian/20161228.html,晴,晴,5℃,-4℃,东北风≤3级,东风≤3级
20161229,http://www.tianqihoubao.com/lishi/xian/20161229.html,多云,多云,6℃,-2℃,东风≤3级,东风≤3级
20161230,http://www.tianqihoubao.com/lishi/xian/20161230.html,霾,霾,6℃,-2℃,东北风≤3级,东北风≤3级
20161231,http://www.tianqihoubao.com/lishi/xian/20161231.html,霾,霾,8℃,-1℃,东风≤3级,东风≤3级
20160425,http://www.tianqihoubao.com/lishi/xian/20160425.html,小雨,小雨,24℃,15℃,东风≤3级,东风≤3级
20160426,http://www.tianqihoubao.com/lishi/xian/20160426.html,多云,多云,25℃,16℃,东风≤3级,东北风≤3级
20160427,http://www.tianqihoubao.com/lishi/xian/20160427.html,晴,多云,29℃,15℃,东北风≤3级,东北风≤3级
20160428,http://www.tianqihoubao.com/lishi/xian/20160428.html,晴,晴,29℃,14℃,东北风≤3级,东北风≤3级
20160429,http://www.tianqihoubao.com/lishi/xian/20160429.html,多云,多云,30℃,15℃,东北风≤3级,东北风≤3级
20160430,http://www.tianqihoubao.com/lishi/xian/20160430.html,晴,多云,30℃,18℃,东北风≤3级,东北风≤3级
20170201,http://www.tianqihoubao.com/lishi/xian/20170201.html,多云,阴,6℃,-1℃,东风≤3级,东风≤3级
20170202,http://www.tianqihoubao.com/lishi/xian/20170202.html,阴,多云,6℃,0℃,东风≤3级,东风≤3级
20170203,http://www.tianqihoubao.com/lishi/xian/20170203.html,多云,晴,8℃,-1℃,东北风≤3级,东北风≤3级
20170204,http://www.tianqihoubao.com/lishi/xian/20170204.html,晴,多云,10℃,1℃,东北风≤3级,东北风≤3级
20170205,http://www.tianqihoubao.com/lishi/xian/20170205.html,晴,多云,11℃,2℃,东北风≤3级,东北风≤3级
20170206,http://www.tianqihoubao.com/lishi/xian/20170206.html,阴,雨夹雪,7℃,2℃,东北风≤3级,东北风≤3级
20170207,http://www.tianqihoubao.com/lishi/xian/20170207.html,小到中雪,小雨,3℃,-1℃,东北风≤3级,东北风≤3级
20170101,http://www.tianqihoubao.com/lishi/xian/20170101.html,阴,多云,8℃,0℃,东风≤3级,东风≤3级
20170102,http://www.tianqihoubao.com/lishi/xian/20170102.html,霾,霾,8℃,2℃,东风≤3级,东风≤3级
20170103,http://www.tianqihoubao.com/lishi/xian/20170103.html,霾,霾,8℃,0℃,东风≤3级,东风≤3级
20170104,http://www.tianqihoubao.com/lishi/xian/20170104.html,霾,霾,10℃,4℃,东北风≤3级,东北风≤3级
20170105,http://www.tianqihoubao.com/lishi/xian/20170105.html,小雨,小雨,6℃,4℃,东风≤3级,东风≤3级
20170106,http://www.tianqihoubao.com/lishi/xian/20170106.html,小雨,小雨,5℃,2℃,东风≤3级,东风≤3级
20170107,http://www.tianqihoubao.com/lishi/xian/20170107.html,阴,多云,6℃,-1℃,东风≤3级,东风≤3级
20170208,http://www.tianqihoubao.com/lishi/xian/20170208.html,阴,晴,5℃,-3℃,东北风≤3级,东北风≤3级
20170209,http://www.tianqihoubao.com/lishi/xian/20170209.html,晴,晴,6℃,-4℃,东北风≤3级,东北风≤3级
20170210,http://www.tianqihoubao.com/lishi/xian/20170210.html,多云,多云,7℃,-2℃,东北风≤3级,东北风≤3级
20170211,http://www.tianqihoubao.com/lishi/xian/20170211.html,晴,晴,10℃,-1℃,东北风≤3级,东北风≤3级
20170212,http://www.tianqihoubao.com/lishi/xian/20170212.html,晴,晴,12℃,0℃,东北风≤3级,东北风≤3级
20170213,http://www.tianqihoubao.com/lishi/xian/20170213.html,多云,阴,13℃,2℃,东北风≤3级,东北风≤3级
20170214,http://www.tianqihoubao.com/lishi/xian/20170214.html,阴,多云,13℃,3℃,东风≤3级,东风≤3级
20170215,http://www.tianqihoubao.com/lishi/xian/20170215.html,多云,多云,15℃,3℃,东北风≤3级,东北风≤3级
20170216,http://www.tianqihoubao.com/lishi/xian/20170216.html,晴,多云,16℃,3℃,东北风≤3级,东北风≤3级
20170217,http://www.tianqihoubao.com/lishi/xian/20170217.html,晴,晴,14℃,3℃,东北风≤3级,东北风≤3级
20170218,http://www.tianqihoubao.com/lishi/xian/20170218.html,晴,晴,17℃,5℃,东北风≤3级,东北风≤3级
20170219,http://www.tianqihoubao.com/lishi/xian/20170219.html,晴,阴,18℃,3℃,东北风≤3级,东北风≤3级
20170220,http://www.tianqihoubao.com/lishi/xian/20170220.html,阴,小雨,11℃,1℃,东风≤3级,东风≤3级
20170221,http://www.tianqihoubao.com/lishi/xian/20170221.html,中雪,阴,3℃,-2℃,西南风≤3级,西南风≤3级
20170108,http://www.tianqihoubao.com/lishi/xian/20170108.html,多云,多云,6℃,-2℃,东北风≤3级,东北风≤3级
20170109,http://www.tianqihoubao.com/lishi/xian/20170109.html,阴,阴,6℃,1℃,东风≤3级,东风≤3级
20170110,http://www.tianqihoubao.com/lishi/xian/20170110.html,阴,阴,4℃,-1℃,南风≤3级,南风≤3级
20170111,http://www.tianqihoubao.com/lishi/xian/20170111.html,多云,多云,7℃,-2℃,东北风≤3级,东北风≤3级
20170112,http://www.tianqihoubao.com/lishi/xian/20170112.html,晴,晴,8℃,-2℃,东北风≤3级,东北风≤3级
20170113,http://www.tianqihoubao.com/lishi/xian/20170113.html,晴,多云,8℃,-2℃,东北风≤3级,东北风≤3级
20170222,http://www.tianqihoubao.com/lishi/xian/20170222.html,阴,多云,8℃,1℃,东北风≤3级,东北风≤3级
20170223,http://www.tianqihoubao.com/lishi/xian/20170223.html,多云,晴,8℃,0℃,东北风≤3级,东北风≤3级
20170224,http://www.tianqihoubao.com/lishi/xian/20170224.html,晴,多云,11℃,0℃,东北风≤3级,东北风≤3级
20170225,http://www.tianqihoubao.com/lishi/xian/20170225.html,多云,多云,12℃,1℃,东北风≤3级,东北风≤3级
20170226,http://www.tianqihoubao.com/lishi/xian/20170226.html,多云,晴,13℃,1℃,东北风≤3级,东北风≤3级
20170227,http://www.tianqihoubao.com/lishi/xian/20170227.html,多云,阴,15℃,4℃,东北风≤3级,东北风≤3级
20170228,http://www.tianqihoubao.com/lishi/xian/20170228.html,阴,阴,14℃,2℃,东北风≤3级,东北风≤3级
20170114,http://www.tianqihoubao.com/lishi/xian/20170114.html,多云,多云,8℃,-2℃,东北风≤3级,东北风≤3级
20170115,http://www.tianqihoubao.com/lishi/xian/20170115.html,霾,霾,5℃,-1℃,东风≤3级,东风≤3级
20170116,http://www.tianqihoubao.com/lishi/xian/20170116.html,霾,霾,5℃,-2℃,东北风≤3级,东北风≤3级
20170117,http://www.tianqihoubao.com/lishi/xian/20170117.html,霾,霾,6℃,-1℃,东北风≤3级,东北风≤3级
20170118,http://www.tianqihoubao.com/lishi/xian/20170118.html,阴,多云,6℃,-3℃,东北风≤3级,东北风≤3级
20170119,http://www.tianqihoubao.com/lishi/xian/20170119.html,晴,晴,4℃,-5℃,北风≤3级,北风≤3级
20170120,http://www.tianqihoubao.com/lishi/xian/20170120.html,多云,多云,4℃,-3℃,西北风≤3级,西北风≤3级
20170121,http://www.tianqihoubao.com/lishi/xian/20170121.html,晴,晴,7℃,-1℃,东北风≤3级,东北风≤3级
20170122,http://www.tianqihoubao.com/lishi/xian/20170122.html,晴,晴,8℃,-1℃,东北风≤3级,东北风≤3级
20170123,http://www.tianqihoubao.com/lishi/xian/20170123.html,多云,多云,8℃,-2℃,东北风≤3级,东北风≤3级
20170124,http://www.tianqihoubao.com/lishi/xian/20170124.html,阴,多云,7℃,-1℃,东北风≤3级,东北风≤3级
