date,link,situation,temperature,wind
2016年09月04日,http://www.tianqihoubao.com/lishi/xian/20160904.html,多云/多云,31℃/22℃,东风≤3级/东风≤3级
2016年09月05日,http://www.tianqihoubao.com/lishi/xian/20160905.html,阴/阴,29℃/22℃,东风≤3级/东风≤3级
2016年09月06日,http://www.tianqihoubao.com/lishi/xian/20160906.html,阴/多云,26℃/16℃,东风≤3级/东风≤3级
2016年09月07日,http://www.tianqihoubao.com/lishi/xian/20160907.html,多云/晴,31℃/17℃,东风≤3级/东风≤3级
2016年09月08日,http://www.tianqihoubao.com/lishi/xian/20160908.html,晴/多云,32℃/20℃,东北风≤3级/东风≤3级
2016年09月09日,http://www.tianqihoubao.com/lishi/xian/20160909.html,小雨/多云,28℃/19℃,东风≤3级/东风≤3级
2016年09月10日,http://www.tianqihoubao.com/lishi/xian/20160910.html,晴/晴,32℃/17℃,东风≤3级/东风≤3级
2016年09月11日,http://www.tianqihoubao.com/lishi/xian/20160911.html,多云/多云,31℃/19℃,东风≤3级/东北风≤3级
2016年09月12日,http://www.tianqihoubao.com/lishi/xian/20160912.html,阴/小雨,26℃/18℃,东风≤3级/西南风≤3级
2016年09月13日,http://www.tianqihoubao.com/lishi/xian/20160913.html,阵雨/阴,27℃/19℃,东北风≤3级/东风≤3级
2016年09月14日,http://www.tianqihoubao.com/lishi/xian/20160914.html,小雨/小雨,26℃/19℃,东北风≤3级/东风≤3级
2016年09月15日,http://www.tianqihoubao.com/lishi/xian/20160915.html,阵雨/多云,28℃/19℃,东风≤3级/东风≤3级
2016年09月16日,http://www.tianqihoubao.com/lishi/xian/20160916.html,多云/多云,29℃/20℃,东风≤3级/东北风≤3级
2016年09月17日,http://www.tianqihoubao.com/lishi/xian/20160917.html,阴/阴,29℃/21℃,西南风≤3级/东风≤3级
2016年09月18日,http://www.tianqihoubao.com/lishi/xian/20160918.html,小雨/小到中雨,22℃/19℃,东北风≤3级/东风≤3级
2016年09月19日,http://www.tianqihoubao.com/lishi/xian/20160919.html,中雨/小雨,20℃/17℃,东风≤3级/西南风≤3级
2016年09月20日,http://www.tianqihoubao.com/lishi/xian/20160920.html,阴/阴,24℃/16℃,东风≤3级/东风≤3级
2016年09月21日,http://www.tianqihoubao.com/lishi/xian/20160921.html,多云/晴,27℃/15℃,东风≤3级/东风≤3级
2016年09月22日,http://www.tianqihoubao.com/lishi/xian/20160922.html,多云/多云,28℃/16℃,东北风≤3级/东北风≤3级
2016年09月23日,http://www.tianqihoubao.com/lishi/xian/20160923.html,多云/阴,27℃/19℃,东风≤3级/东风≤3级
2016年09月24日,http://www.tianqihoubao.com/lishi/xian/20160924.html,小雨/阴,25℃/17℃,西南风≤3级/西南风≤3级
2016年09月25日,http://www.tianqihoubao.com/lishi/xian/20160925.html,多云/小雨,25℃/19℃,东北风≤3级/东风≤3级
2016年09月26日,http://www.tianqihoubao.com/lishi/xian/20160926.html,小雨/小雨,24℃/18℃,东风≤3级/东风≤3级
2016年09月27日,http://www.tianqihoubao.com/lishi/xian/20160927.html,小雨/小雨,23℃/16℃,东风≤3级/东风≤3级
2016年09月28日,http://www.tianqihoubao.com/lishi/xian/20160928.html,阴/阴,24℃/15℃,东风≤3级/东风≤3级
2016年09月29日,http://www.tianqihoubao.com/lishi/xian/20160929.html,多云/多云,21℃/15℃,东风≤3级/东北风≤3级
2016年09月30日,http://www.tianqihoubao.com/lishi/xian/20160930.html,晴/多云,25℃/16℃,东北风≤3级/东北风≤3级
2016年08月01日,http://www.tianqihoubao.com/lishi/xian/20160801.html,阴/多云,36℃/26℃,东风≤3级/东风≤3级
2016年08月02日,http://www.tianqihoubao.com/lishi/xian/20160802.html,多云/多云,34℃/25℃,东风≤3级/东风≤3级
2016年08月03日,http://www.tianqihoubao.com/lishi/xian/20160803.html,多云/多云,33℃/25℃,东风≤3级/东风≤3级
2016年08月04日,http://www.tianqihoubao.com/lishi/xian/20160804.html,多云/多云,30℃/22℃,东风≤3级/东风≤3级
2016年08月05日,http://www.tianqihoubao.com/lishi/xian/20160805.html,阵雨/阴,32℃/24℃,东风≤3级/东风≤3级
2016年08月06日,http://www.tianqihoubao.com/lishi/xian/20160806.html,阵雨/阵雨,30℃/23℃,东风≤3级/东风≤3级
2016年08月07日,http://www.tianqihoubao.com/lishi/xian/20160807.html,阵雨/阴,30℃/24℃,东风≤3级/东风≤3级
2016年08月08日,http://www.tianqihoubao.com/lishi/xian/20160808.html,多云/多云,31℃/24℃,东风≤3级/东风≤3级
2016年08月09日,http://www.tianqihoubao.com/lishi/xian/20160809.html,多云/多云,31℃/24℃,东风≤3级/东风≤3级
2016年08月10日,http://www.tianqihoubao.com/lishi/xian/20160810.html,多云/多云,34℃/24℃,东风≤3级/东风≤3级
2016年08月11日,http://www.tianqihoubao.com/lishi/xian/20160811.html,多云/多云,34℃/25℃,东风≤3级/东风≤3级
2016年08月12日,http://www.tianqihoubao.com/lishi/xian/20160812.html,多云/多云,35℃/26℃,东风≤3级/东风≤3级
2016年08月13日,http://www.tianqihoubao.com/lishi/xian/20160813.html,多云/多云,37℃/28℃,东北风≤3级/东风≤3级
2016年08月14日,http://www.tianqihoubao.com/lishi/xian/20160814.html,晴/多云,37℃/28℃,东风≤3级/东风≤3级
2016年08月15日,http://www.tianqihoubao.com/lishi/xian/20160815.html,晴/多云,38℃/29℃,东风≤3级/东风≤3级
2016年08月16日,http://www.tianqihoubao.com/lishi/xian/20160816.html,多云/多云,37℃/26℃,东风≤3级/东风≤3级
2016年08月17日,http://www.tianqihoubao.com/lishi/xian/20160817.html,多云/晴,38℃/27℃,东风≤3级/东风≤3级
2016年08月18日,http://www.tianqihoubao.com/lishi/xian/20160818.html,多云/多云,38℃/28℃,东风≤3级/东风≤3级
2016年08月19日,http://www.tianqihoubao.com/lishi/xian/20160819.html,多云/多云,37℃/27℃,东风≤3级/东风≤3级
2016年08月20日,http://www.tianqihoubao.com/lishi/xian/20160820.html,多云/多云,35℃/26℃,东风≤3级/东风≤3级
2016年08月21日,http://www.tianqihoubao.com/lishi/xian/20160821.html,多云/晴,36℃/26℃,东风≤3级/东风≤3级
2016年08月22日,http://www.tianqihoubao.com/lishi/xian/20160822.html,晴/多云,35℃/25℃,东风≤3级/东风≤3级
2016年08月23日,http://www.tianqihoubao.com/lishi/xian/20160823.html,晴/多云,35℃/26℃,东风≤3级/东北风≤3级
2016年08月24日,http://www.tianqihoubao.com/lishi/xian/20160824.html,多云/中雨,35℃/25℃,东风≤3级/东风≤3级
2016年08月25日,http://www.tianqihoubao.com/lishi/xian/20160825.html,小到中雨/阴,27℃/20℃,东北风≤3级/东风≤3级
2016年08月26日,http://www.tianqihoubao.com/lishi/xian/20160826.html,阴/多云,24℃/21℃,东风≤3级/东风≤3级
2016年08月27日,http://www.tianqihoubao.com/lishi/xian/20160827.html,晴/晴,27℃/18℃,东风≤3级/东北风≤3级
2016年08月28日,http://www.tianqihoubao.com/lishi/xian/20160828.html,晴/多云,31℃/19℃,东风≤3级/东风≤3级
2016年08月29日,http://www.tianqihoubao.com/lishi/xian/20160829.html,阴/阴,29℃/20℃,东风≤3级/东北风≤3级
2016年08月30日,http://www.tianqihoubao.com/lishi/xian/20160830.html,多云/多云,28℃/20℃,东风≤3级/东北风≤3级
2016年08月31日,http://www.tianqihoubao.com/lishi/xian/20160831.html,多云/晴,31℃/20℃,东北风≤3级/东北风≤3级
2016年02月01日,http://www.tianqihoubao.com/lishi/xian/20160201.html,阴/晴,1℃/-6℃,东北风≤3级/东北风≤3级
2016年02月02日,http://www.tianqihoubao.com/lishi/xian/20160202.html,晴/晴,4℃/-5℃,东北风≤3级/东北风≤3级
2016年02月03日,http://www.tianqihoubao.com/lishi/xian/20160203.html,多云/阴,6℃/-3℃,东北风≤3级/东北风≤3级
2016年02月04日,http://www.tianqihoubao.com/lishi/xian/20160204.html,多云/晴,9℃/-1℃,南风≤3级/南风≤3级
2016年02月05日,http://www.tianqihoubao.com/lishi/xian/20160205.html,晴/晴,9℃/-3℃,东北风≤3级/西北风≤3级
2016年02月06日,http://www.tianqihoubao.com/lishi/xian/20160206.html,晴/晴,7℃/-2℃,西北风≤3级/东北风≤3级
2016年02月07日,http://www.tianqihoubao.com/lishi/xian/20160207.html,晴/晴,13℃/-2℃,东北风≤3级/东北风≤3级
2016年02月08日,http://www.tianqihoubao.com/lishi/xian/20160208.html,晴/霾,13℃/-1℃,东北风≤3级/东北风≤3级
2016年02月09日,http://www.tianqihoubao.com/lishi/xian/20160209.html,多云/霾,14℃/2℃,东北风≤3级/西南风≤3级
2016年02月10日,http://www.tianqihoubao.com/lishi/xian/20160210.html,阴/霾,11℃/4℃,西南风≤3级/东北风≤3级
2016年02月11日,http://www.tianqihoubao.com/lishi/xian/20160211.html,阴/小雨,14℃/4℃,东北风≤3级/西风≤3级
2016年02月12日,http://www.tianqihoubao.com/lishi/xian/20160212.html,小雨/小雨,8℃/2℃,西风≤3级/东风≤3级
2016年02月13日,http://www.tianqihoubao.com/lishi/xian/20160213.html,阴/阴,6℃/-3℃,东风≤3级/西风≤3级
2016年02月14日,http://www.tianqihoubao.com/lishi/xian/20160214.html,阴/晴,3℃/-4℃,西风≤3级/西南风≤3级
2016年02月15日,http://www.tianqihoubao.com/lishi/xian/20160215.html,晴/晴,5℃/-4℃,西风≤3级/东北风≤3级
2016年02月16日,http://www.tianqihoubao.com/lishi/xian/20160216.html,晴/多云,8℃/-4℃,西南风≤3级/西南风≤3级
2016年02月17日,http://www.tianqihoubao.com/lishi/xian/20160217.html,晴/晴,10℃/-1℃,东北风≤3级/西风≤3级
2016年02月18日,http://www.tianqihoubao.com/lishi/xian/20160218.html,多云/多云,11℃/1℃,东北风≤3级/北风≤3级
2016年02月19日,http://www.tianqihoubao.com/lishi/xian/20160219.html,晴/霾,12℃/-1℃,西风≤3级/西北风3-4级
2016年02月20日,http://www.tianqihoubao.com/lishi/xian/20160220.html,晴/多云,8℃/-3℃,西北风≤3级/西北风≤3级
2016年02月21日,http://www.tianqihoubao.com/lishi/xian/20160221.html,小雨/阴,4℃/0℃,西南风≤3级/西南风≤3级
2016年02月22日,http://www.tianqihoubao.com/lishi/xian/20160222.html,晴/多云,10℃/0℃,东北风≤3级/东北风≤3级
2016年02月23日,http://www.tianqihoubao.com/lishi/xian/20160223.html,多云/阴,10℃/1℃,东北风≤3级/东北风≤3级
2016年02月24日,http://www.tianqihoubao.com/lishi/xian/20160224.html,多云/多云,10℃/0℃,东风≤3级/东北风≤3级
2016年02月25日,http://www.tianqihoubao.com/lishi/xian/20160225.html,多云/晴,15℃/1℃,东北风≤3级/西风≤3级
2016年02月26日,http://www.tianqihoubao.com/lishi/xian/20160226.html,晴/晴,15℃/4℃,西风≤3级/西风≤3级
2016年02月27日,http://www.tianqihoubao.com/lishi/xian/20160227.html,晴/多云,18℃/5℃,西风≤3级/西风≤3级
2016年02月28日,http://www.tianqihoubao.com/lishi/xian/20160228.html,晴/晴,17℃/3℃,西北风≤3级/东北风≤3级
2016年02月29日,http://www.tianqihoubao.com/lishi/xian/20160229.html,晴/多云,12℃/2℃,东北风≤3级/东北风≤3级
2016年12月01日,http://www.tianqihoubao.com/lishi/xian/20161201.html,晴/多云,13℃/1℃,东北风≤3级/东北风≤3级
2016年12月02日,http://www.tianqihoubao.com/lishi/xian/20161202.html,霾/霾,10℃/2℃,东北风≤3级/东北风≤3级
2016年12月03日,http://www.tianqihoubao.com/lishi/xian/20161203.html,霾/霾,13℃/0℃,东北风≤3级/东北风≤3级
2016年12月04日,http://www.tianqihoubao.com/lishi/xian/20161204.html,晴/晴,17℃/2℃,东北风≤3级/东北风≤3级
2016年12月05日,http://www.tianqihoubao.com/lishi/xian/20161205.html,晴/晴,14℃/0℃,东北风≤3级/东北风≤3级
2016年12月06日,http://www.tianqihoubao.com/lishi/xian/20161206.html,晴/晴,11℃/1℃,东北风≤3级/东北风≤3级
2016年12月07日,http://www.tianqihoubao.com/lishi/xian/20161207.html,多云/晴,12℃/2℃,东北风≤3级/东北风≤3级
2016年12月08日,http://www.tianqihoubao.com/lishi/xian/20161208.html,霾/霾,14℃/1℃,东北风≤3级/东北风≤3级
2016年12月09日,http://www.tianqihoubao.com/lishi/xian/20161209.html,霾/霾,9℃/1℃,东北风≤3级/东北风≤3级
2016年12月10日,http://www.tianqihoubao.com/lishi/xian/20161210.html,霾/霾,8℃/2℃,东风≤3级/东风≤3级
2016年12月11日,http://www.tianqihoubao.com/lishi/xian/20161211.html,霾/霾,8℃/2℃,东北风≤3级/东北风≤3级
2016年12月12日,http://www.tianqihoubao.com/lishi/xian/20161212.html,多云/晴,9℃/2℃,东北风≤3级/东北风≤3级
2016年12月13日,http://www.tianqihoubao.com/lishi/xian/20161213.html,霾/霾,10℃/1℃,东风≤3级/东北风≤3级
2016年12月14日,http://www.tianqihoubao.com/lishi/xian/20161214.html,霾/霾,10℃/0℃,东北风≤3级/东北风≤3级
2016年12月15日,http://www.tianqihoubao.com/lishi/xian/20161215.html,霾/霾,10℃/-1℃,东北风≤3级/东北风≤3级
2016年12月16日,http://www.tianqihoubao.com/lishi/xian/20161216.html,霾/霾,10℃/-1℃,东北风≤3级/东北风≤3级
2016年12月17日,http://www.tianqihoubao.com/lishi/xian/20161217.html,霾/霾,11℃/0℃,东北风≤3级/东北风≤3级
2016年12月18日,http://www.tianqihoubao.com/lishi/xian/20161218.html,霾/霾,10℃/2℃,东北风≤3级/东北风≤3级
2016年12月19日,http://www.tianqihoubao.com/lishi/xian/20161219.html,霾/霾,10℃/2℃,东北风≤3级/东北风≤3级
2016年12月20日,http://www.tianqihoubao.com/lishi/xian/20161220.html,小雨/小雨,6℃/2℃,西南风≤3级/西南风≤3级
2016年12月21日,http://www.tianqihoubao.com/lishi/xian/20161221.html,阴/晴,8℃/-1℃,北风≤3级/北风≤3级
2016年12月22日,http://www.tianqihoubao.com/lishi/xian/20161222.html,晴/晴,11℃/-1℃,东北风≤3级/东北风≤3级
2016年12月23日,http://www.tianqihoubao.com/lishi/xian/20161223.html,多云/阴,9℃/0℃,东风≤3级/东风≤3级
2016年12月24日,http://www.tianqihoubao.com/lishi/xian/20161224.html,阴/雨夹雪,7℃/1℃,东风≤3级/东风≤3级
2016年12月25日,http://www.tianqihoubao.com/lishi/xian/20161225.html,雨夹雪/小雪,5℃/-1℃,南风≤3级/西南风≤3级
2016年12月26日,http://www.tianqihoubao.com/lishi/xian/20161226.html,多云/晴,7℃/-2℃,东北风≤3级/东北风≤3级
2016年12月27日,http://www.tianqihoubao.com/lishi/xian/20161227.html,晴/晴,7℃/-3℃,东北风≤3级/东北风≤3级
2016年12月28日,http://www.tianqihoubao.com/lishi/xian/20161228.html,晴/晴,5℃/-4℃,东北风≤3级/东风≤3级
2016年12月29日,http://www.tianqihoubao.com/lishi/xian/20161229.html,多云/多云,6℃/-2℃,东风≤3级/东风≤3级
2016年12月30日,http://www.tianqihoubao.com/lishi/xian/20161230.html,霾/霾,6℃/-2℃,东北风≤3级/东北风≤3级
2016年12月31日,http://www.tianqihoubao.com/lishi/xian/20161231.html,霾/霾,8℃/-1℃,东风≤3级/东风≤3级
2017年05月01日,http://www.tianqihoubao.com/lishi/xian/20170501.html,多云/多云,30℃/18℃,东北风≤3级/东北风≤3级
2017年05月02日,http://www.tianqihoubao.com/lishi/xian/20170502.html,小雨/小雨,27℃/16℃,东风≤3级/东风≤3级
2017年05月03日,http://www.tianqihoubao.com/lishi/xian/20170503.html,中雨/多云,16℃/10℃,西南风≤3级/东北风≤3级
2017年05月04日,http://www.tianqihoubao.com/lishi/xian/20170504.html,多云/多云,24℃/14℃,东北风≤3级/东北风≤3级
2017年05月05日,http://www.tianqihoubao.com/lishi/xian/20170505.html,阴/多云,21℃/12℃,东北风≤3级/东北风≤3级
2017年05月06日,http://www.tianqihoubao.com/lishi/xian/20170506.html,多云/多云,23℃/13℃,东北风≤3级/东北风≤3级
2017年05月07日,http://www.tianqihoubao.com/lishi/xian/20170507.html,阴/多云,22℃/13℃,东北风≤3级/东北风≤3级
2017年05月08日,http://www.tianqihoubao.com/lishi/xian/20170508.html,晴/晴,28℃/14℃,东北风≤3级/东北风≤3级
2017年05月09日,http://www.tianqihoubao.com/lishi/xian/20170509.html,多云/晴,30℃/15℃,东风≤3级/东风≤3级
2017年05月10日,http://www.tianqihoubao.com/lishi/xian/20170510.html,阴/阴,28℃/17℃,东北风≤3级/东北风≤3级
2017年05月11日,http://www.tianqihoubao.com/lishi/xian/20170511.html,晴/晴,34℃/16℃,东北风≤3级/东北风≤3级
2017年05月12日,http://www.tianqihoubao.com/lishi/xian/20170512.html,晴/晴,32℃/17℃,东北风≤3级/东北风≤3级
2017年05月13日,http://www.tianqihoubao.com/lishi/xian/20170513.html,局部多云/阴天,33℃/18℃,东北风2/东北风2
2017年05月14日,http://www.tianqihoubao.com/lishi/xian/20170514.html,零散阵雨/零散阵雨,26℃/13℃,东北偏北风3/东北偏北风3
2017年05月15日,http://www.tianqihoubao.com/lishi/xian/20170515.html,零散阵雨/局部多云,24℃/13℃,西北风2/西北风2
2017年05月16日,http://www.tianqihoubao.com/lishi/xian/20170516.html,晴/晴,30℃/15℃,东北风≤3级/东北风≤3级
2017年05月17日,http://www.tianqihoubao.com/lishi/xian/20170517.html,晴/多云,33℃/20℃,东北风≤3级/东北风≤3级
2017年05月18日,http://www.tianqihoubao.com/lishi/xian/20170518.html,阵雨/小雨,30℃/19℃,东风≤3级/东风≤3级
2017年05月19日,http://www.tianqihoubao.com/lishi/xian/20170519.html,多云/多云,32℃/18℃,东北风≤3级/东北风≤3级
2017年05月20日,http://www.tianqihoubao.com/lishi/xian/20170520.html,阴/阵雨,31℃/20℃,东风≤3级/东风≤3级
2017年05月21日,http://www.tianqihoubao.com/lishi/xian/20170521.html,阴/小雨,30℃/21℃,东北风≤3级/东北风≤3级
2017年05月22日,http://www.tianqihoubao.com/lishi/xian/20170522.html,小到中雨/阴,24℃/15℃,南风3-4级/东风≤3级
2017年05月23日,http://www.tianqihoubao.com/lishi/xian/20170523.html,晴/晴,25℃/15℃,东北风≤3级/东北风≤3级
2017年05月24日,http://www.tianqihoubao.com/lishi/xian/20170524.html,多云/多云,28℃/16℃,东北风≤3级/东北风≤3级
2017年05月25日,http://www.tianqihoubao.com/lishi/xian/20170525.html,晴/多云,30℃/16℃,东北风≤3级/东北风≤3级
2017年05月26日,http://www.tianqihoubao.com/lishi/xian/20170526.html,晴/晴,33℃/19℃,东北风≤3级/东北风≤3级
